Year,Company,Model,Transmission,Kms_Driven,ownership,Fuel_Type,Passing,Area,Price
2017,Renault,Kwid,Manual,64024,1st Owner,Petrol,KA-02,Bengaluru,374000
2016,Renault,Kwid,Manual,13103,1st Owner,Petrol,MH-14,Pune,377000
2019,Renault,Kwid,Automatic,55065,1st Owner,Petrol,MH-48,Pune,428000
2020,Renault,Kwid,Manual,46416,1st Owner,Petrol,KL-29,Kochi,437000
2019,Renault,Kwid,Manual,36188,1st Owner,Petrol,TN-14,Chennai,409000
2021,Renault,Kiger,Manual,27839,1st Owner,Petrol,KA-14,Bengaluru,801000
2018,Renault,Duster,Manual,73676,1st Owner,Diesel,DL-3C,Faridabad,659000
2021,Renault,Kwid,Manual,16004,2nd Owner,Petrol,TS-03,Hyderabad,459000
2020,Renault,Duster,Manual,20743,1st Owner,Petrol,KA-05,Bengaluru,942000
2018,Renault,Kwid,Automatic,55801,1st Owner,Petrol,KA-51,Bengaluru,450000
2016,Renault,Duster,Manual,73494,2nd Owner,Diesel,KA-05,Bengaluru,745000
2019,Renault,Duster,Manual,100579,2nd Owner,Diesel,DL-7C,Noida,755000
2020,Renault,Kwid,Manual,9339,1st Owner,Petrol,DL-12,New Delhi,396000
2021,Renault,Kiger,Automatic,9698,1st Owner,Petrol,DL-3C,New Delhi,968000
2021,Renault,Kiger,Manual,6835,1st Owner,Petrol,UP-14,Noida,858000
2021,Renault,Kwid,Manual,11812,1st Owner,Petrol,DL-8C,New Delhi,458000
2021,Renault,Kwid,Manual,20531,1st Owner,Petrol,MH-14,Pune,470000
2018,Renault,Kwid,Automatic,18334,2nd Owner,Petrol,MH-05,Pune,420000
2020,Renault,TRIBER,Automatic,14282,1st Owner,Petrol,DL-12,New Delhi,691000
2021,Renault,Kiger,Manual,7450,1st Owner,Petrol,UP-78,Ghaziabad,739000
2021,Renault,Kiger,Manual,15105,2nd Owner,Petrol,KA-04,Bengaluru,766000
2022,Renault,Kwid,Manual,7775,2nd Owner,Petrol,GJ-01,Ahmedabad,514000
2018,Renault,Kwid,Automatic,11271,1st Owner,Petrol,MH-12,Pune,443000
2020,Renault,Kwid,Manual,26640,1st Owner,Petrol,HR-72,New Delhi,430000
2021,Renault,Kwid,Manual,11389,1st Owner,Petrol,KA-04,Bengaluru,523000
2021,Renault,Kwid,Manual,14862,1st Owner,Petrol,KA-20,Bengaluru,519000
2020,Renault,TRIBER,Automatic,21687,2nd Owner,Petrol,TS-10,Hyderabad,719000
2018,Renault,Kwid,Automatic,34290,1st Owner,Petrol,KA-02,Bengaluru,447000
2018,Renault,Kwid,Manual,27862,3rd Owner,Petrol,GJ-14,Surat,345000
2019,Renault,Kwid,Manual,44363,2nd Owner,Petrol,TS-11,Hyderabad,411000
2021,Renault,Duster,Manual,36371,1st Owner,Petrol,KL-64,Kochi,1035000
2016,Renault,Kwid,Manual,72679,2nd Owner,Petrol,TN-01,Chennai,348000
2020,Renault,Duster,Manual,20546,2nd Owner,Petrol,KA-03,Bengaluru,976000
2020,Renault,Duster,Automatic,49264,1st Owner,Petrol,TN-29,Chennai,972000
2022,Renault,TRIBER,Manual,23227,1st Owner,Petrol,GJ-02,Ahmedabad,682000
2021,Renault,Kwid,Automatic,26755,1st Owner,Petrol,KA-19,Bengaluru,564000
2021,Renault,Kiger,Automatic,14608,1st Owner,Petrol,KA-04,Bengaluru,960000
2021,Renault,Kiger,Manual,16264,1st Owner,Petrol,KA-04,Bengaluru,852000
2021,Renault,Kwid,Automatic,18707,1st Owner,Petrol,KA-55,Bengaluru,552000
2021,Renault,Kwid,Manual,15512,2nd Owner,Petrol,KA-51,Bengaluru,467000
2021,Renault,Kiger,Automatic,17210,1st Owner,Petrol,DL-3C,New Delhi,922000
2021,Renault,Kwid,Automatic,9263,1st Owner,Petrol,HR-36,Gurugram,480000
2021,Renault,Kiger,Automatic,19142,1st Owner,Petrol,TN-85,Chennai,926000
2021,Renault,TRIBER,Automatic,15063,1st Owner,Petrol,TN-13,Chennai,798000
2021,Renault,Kwid,Manual,6200,1st Owner,Petrol,KA-19,Bengaluru,576000
2021,Renault,Kiger,Automatic,33234,1st Owner,Petrol,GJ-05,Surat,748000
2022,Renault,Kiger,Automatic,11634,1st Owner,Petrol,DL-12,Noida,853000
2021,Renault,Kiger,Manual,33025,1st Owner,Petrol,DL-10,New Delhi,725000
2020,Renault,TRIBER,Automatic,26312,1st Owner,Petrol,KA-02,Bengaluru,762000
2018,Renault,Kwid,Manual,30209,1st Owner,Petrol,GJ-05,Surat,330000
2022,Renault,Kwid,Manual,13872,1st Owner,Petrol,DL-12,New Delhi,539000
2020,Renault,Kwid,Manual,22660,1st Owner,Petrol,TS-08,Hyderabad,470000
2019,Renault,Duster,Manual,47944,1st Owner,Petrol,DL-7C,New Delhi,762000
2016,Renault,Kwid,Manual,59492,1st Owner,Petrol,TN-13,Chennai,352000
2021,Renault,Kiger,Automatic,32302,1st Owner,Petrol,KA-51,Bengaluru,1024000
2021,Renault,Kiger,Automatic,7598,1st Owner,Petrol,KA-03,Bengaluru,992000
2021,Renault,Kiger,Automatic,21642,2nd Owner,Petrol,KA-51,Bengaluru,947000
2016,Renault,Duster,Automatic,85849,2nd Owner,Diesel,KA-53,Bengaluru,763000
2021,Renault,Kiger,Manual,11647,1st Owner,Petrol,DL-14,Noida,838000
2019,Renault,Kwid,Manual,47008,1st Owner,Petrol,MH-12,Pune,407000
2021,Renault,Kiger,Manual,7327,1st Owner,Petrol,DL-14,New Delhi,892000
2022,Renault,Kwid,Manual,5943,1st Owner,Petrol,DL-14,New Delhi,504000
2019,Renault,Kwid,Manual,30385,1st Owner,Petrol,HR-51,New Delhi,355000
2018,Renault,Captur,Manual,38199,2nd Owner,Diesel,KA-53,Bengaluru,855000
2021,Renault,Duster,Automatic,11161,1st Owner,Petrol,DL-7C,New Delhi,1285000
2021,Renault,Kiger,Manual,17632,1st Owner,Petrol,UP-62,Noida,778000
2019,Renault,Kwid,Manual,9550,1st Owner,Petrol,DL-14,New Delhi,370000
2020,Renault,Duster,Manual,49139,1st Owner,Petrol,KA-59,Bengaluru,927000
2022,Renault,Kwid,Automatic,15801,1st Owner,Petrol,DL-12,New Delhi,563000
2018,Renault,Kwid,Automatic,49245,2nd Owner,Petrol,KA-05,Bengaluru,420000
2021,Renault,Kiger,Automatic,14426,1st Owner,Petrol,KA-03,Bengaluru,998000
2017,Renault,Duster,Manual,101034,1st Owner,Diesel,GJ-05,Surat,639000
2021,Renault,Kiger,Manual,36390,1st Owner,Petrol,TN-23,Chennai,889000
2019,Renault,Duster,Manual,57721,1st Owner,Diesel,HR-26,Gurugram,931000
2021,Renault,Kwid,Automatic,1680,1st Owner,Petrol,MH-12,Pune,525000
2021,Renault,Kwid,Automatic,20733,1st Owner,Petrol,GJ-05,Surat,492000
2021,Renault,TRIBER,Automatic,11712,1st Owner,Petrol,KA-05,Bengaluru,868000
2021,Renault,Kwid,Manual,4730,1st Owner,Petrol,MH-12,Pune,499000
2018,Renault,Kwid,Manual,60813,1st Owner,Petrol,KL-42,Kochi,372000
2022,Renault,Kwid,Manual,5221,1st Owner,Petrol,DL-14,New Delhi,504000
2022,Renault,Kiger,Automatic,12907,1st Owner,Petrol,UP-14,Noida,962000
2021,Renault,Kwid,Manual,19062,1st Owner,Petrol,KA-51,Bengaluru,546000
2021,Renault,Kiger,Automatic,8383,1st Owner,Petrol,DL-3C,New Delhi,834000
2016,Renault,Kwid,Manual,65840,1st Owner,Petrol,TN-91,Chennai,350000
2019,Renault,TRIBER,Manual,65561,1st Owner,CNG,MH-12,Pune,624000
2022,Renault,Kwid,Manual,6624,1st Owner,Petrol,DL-12,Faridabad,509000
2017,Renault,Kwid,Manual,53128,1st Owner,Petrol,KA-41,Bengaluru,388000
2020,Renault,Kwid,Manual,19253,1st Owner,Petrol,KL-21,Kochi,405000
2020,Renault,Kwid,Manual,47464,1st Owner,Petrol,TN-73,Chennai,449800
2018,Renault,Captur,Manual,68132,1st Owner,Diesel,WB-02,Kolkata,732000
2020,Renault,Kwid,Automatic,12341,1st Owner,Petrol,KA-05,Bengaluru,582000
2020,Renault,TRIBER,Automatic,25264,2nd Owner,Petrol,MH-12,Pune,673000
2022,Renault,Kwid,Manual,4139,1st Owner,Petrol,GJ-01,Ahmedabad,551000
2019,Renault,Kwid,Manual,38619,1st Owner,Petrol,DL-8C,Noida,398000
2019,Renault,Kwid,Manual,12940,2nd Owner,Petrol,TN-22,Chennai,458000
2021,Renault,Duster,Automatic,12441,1st Owner,Petrol,TN-23,Chennai,1311000
2020,Renault,Kwid,Automatic,22475,1st Owner,Petrol,HR-29,Gurugram,486000
2020,Renault,Kwid,Automatic,42061,2nd Owner,Petrol,KA-19,Bengaluru,521000
2021,Renault,Kwid,Manual,20023,1st Owner,Petrol,KA-14,Bengaluru,553000
2020,Renault,Kwid,Automatic,8733,1st Owner,Petrol,KA-01,Bengaluru,582000
2019,Renault,Captur,Manual,26583,1st Owner,Petrol,KA-03,Bengaluru,882000
2021,Renault,Kiger,Manual,13808,1st Owner,Petrol,TN-03,Chennai,837000
2020,Renault,Duster,Manual,95678,1st Owner,Petrol,KA-32,Bengaluru,1056000
2021,Renault,Kiger,Automatic,12944,1st Owner,Petrol,DL-3C,New Delhi,957000
2021,Renault,Kiger,Automatic,48938,2nd Owner,Petrol,KA-03,Bengaluru,1013000
2022,Renault,TRIBER,Manual,5303,1st Owner,Petrol,MH-12,Pune,719000
2022,Renault,Kwid,Automatic,8786,1st Owner,Petrol,DL-12,Ghaziabad,573000
2020,Renault,Kwid,Automatic,46710,1st Owner,Petrol,MH-14,Pune,531000
2020,Renault,Kwid,Automatic,24521,1st Owner,Petrol,KA-08,Bengaluru,575000
2019,Renault,Kwid,Manual,52231,1st Owner,Petrol,KA-13,Bengaluru,450000
2020,Renault,Kwid,Automatic,10916,2nd Owner,Petrol,KA-51,Bengaluru,560000
2019,Renault,Kwid,Manual,55317,1st Owner,Petrol,TN-11,Chennai,459000
2021,Renault,Kwid,Manual,9490,1st Owner,Petrol,DL-8C,Ghaziabad,469000
2021,Renault,TRIBER,Automatic,9003,1st Owner,Petrol,MH-12,Pune,790000
2020,Renault,Duster,Manual,30191,1st Owner,Petrol,MH-14,Pune,1034000
2022,Renault,Kwid,Automatic,6592,1st Owner,Petrol,DL-14,Ghaziabad,562000
2021,Renault,Kwid,Automatic,15911,1st Owner,Petrol,UP-14,Noida,505350
2020,Renault,Kwid,Manual,25346,1st Owner,Petrol,GJ-18,Ahmedabad,427000
2017,Renault,Kwid,Manual,43880,2nd Owner,Petrol,UP-14,Noida,234000
2016,Renault,Kwid,Manual,64950,1st Owner,Petrol,BR-01,Patna,219000
2018,Renault,Kwid,Manual,24791,2nd Owner,Petrol,HR-02,Chandigarh,291000
2016,Renault,Kwid,Manual,102665,1st Owner,Petrol,MH-28,Pune,243000
2019,Renault,Kwid,Manual,35070,1st Owner,Petrol,MP-04,Lasudia Mori,335000
2016,Renault,Kwid,Manual,89494,2nd Owner,Petrol,GJ-17,Ahmedabad,232000
2014,Renault,Duster,Manual,97491,2nd Owner,Diesel,HR-30,New Delhi,329000
2017,Renault,Kwid,Manual,48345,1st Owner,Petrol,HR-20,New Delhi,300000
2016,Renault,Kwid,Manual,101471,2nd Owner,Petrol,TS-08,Hyderabad,268000
2016,Renault,Kwid,Manual,57592,2nd Owner,Petrol,KA-05,Bengaluru,304000
2016,Renault,Kwid,Manual,44487,2nd Owner,Petrol,KA-53,Bengaluru,303000
2014,Renault,Duster,Manual,78346,2nd Owner,Diesel,GJ-01,Ahmedabad,351000
2015,Renault,Kwid,Manual,25736,1st Owner,Petrol,MH-05,Nasik,286000
2017,Renault,Kwid,Manual,54827,1st Owner,Petrol,HR-51,Gurugram,286000
2016,Renault,Kwid,Manual,80786,2nd Owner,Petrol,TS-03,Hyderabad,239000
2016,Renault,Kwid,Manual,42203,2nd Owner,Petrol,TS-09,Hyderabad,298000
2018,Renault,Kwid,Manual,51274,2nd Owner,Petrol,DL-8C,Ghaziabad,272000
2017,Renault,Kwid,Automatic,39699,2nd Owner,Petrol,MH-12,Pune,312000
2016,Renault,Kwid,Manual,83219,1st Owner,Petrol,MH-02,Mumbai,270000
2019,Renault,Kwid,Manual,37025,1st Owner,Petrol,RJ-02,Mansarovar,323000
2017,Renault,Kwid,Automatic,20110,1st Owner,Petrol,UP-37,Ghaziabad,341000
2016,Renault,Kwid,Manual,43040,1st Owner,Petrol,RJ-14,Mansarovar,281000
2018,Renault,Kwid,Manual,40003,2nd Owner,Petrol,KA-01,Bengaluru,334000
2017,Renault,Kwid,Manual,62826,1st Owner,Petrol,HR-12,Gurugram,267000
2018,Renault,Kwid,Manual,72337,1st Owner,Petrol,KA-19,Bengaluru,324000
2016,Renault,Kwid,Manual,57344,1st Owner,Petrol,MH-08,Navi Mumbai,287000
2019,Renault,TRIBER,Manual,31661,1st Owner,Petrol,TS-07,Hyderabad,691000
2016,Renault,Kwid,Manual,51985,1st Owner,Petrol,TS-11,Hyderabad,299650
2017,Renault,Kwid,Manual,88979,1st Owner,Petrol,GJ-07,Ahmedabad,282000
2018,Renault,Kwid,Automatic,88437,1st Owner,Petrol,GJ-07,Ahmedabad,337000
2017,Renault,Kwid,Automatic,66493,1st Owner,Petrol,UP-14,Noida,317000
2018,Renault,Kwid,Manual,40588,1st Owner,Petrol,TS-08,Hyderabad,374000
2016,Renault,Kwid,Manual,48652,2nd Owner,Petrol,TS-07,Hyderabad,299000
2014,Renault,Duster,Manual,66377,1st Owner,Diesel,BR-01,Patna,425000
2021,Renault,Kwid,Manual,6859,1st Owner,Petrol,GJ-06,Ahmedabad,360000
2019,Renault,Kwid,Manual,25519,2nd Owner,Petrol,HR-07,Noida,319000
2019,Renault,Kwid,Manual,67570,1st Owner,Petrol,MH-49,Nagpur,333000
2019,Renault,Duster,Manual,43395,1st Owner,Petrol,DL-3C,Noida,757000
2017,Renault,Kwid,Manual,31757,2nd Owner,Petrol,KA-19,Bengaluru,363000
2018,Renault,Kwid,Manual,18925,3rd Owner,Petrol,TN-06,Chennai,336000
2018,Renault,Kwid,Manual,80128,1st Owner,Petrol,KL-17,Kochi,282000
2019,Renault,TRIBER,Manual,57406,1st Owner,Petrol,HR-10,Gurugram,523000
2018,Renault,Kwid,Manual,53600,3rd Owner,Petrol,TN-55,Chennai,324000
2019,Renault,TRIBER,Manual,50027,1st Owner,Petrol,TN-05,Chennai,606000
2017,Renault,Kwid,Manual,47837,1st Owner,Petrol,GJ-01,Ahmedabad,313000
2015,Renault,Duster,Manual,73259,2nd Owner,Diesel,TN-23,Coimbatore,555000
2022,Renault,Kiger,Manual,3522,1st Owner,Petrol,BR-01,Patna,554000
2020,Renault,Kwid,Automatic,25464,2nd Owner,Petrol,DL-3C,Noida,438000
2020,Renault,TRIBER,Automatic,29276,1st Owner,Petrol,MH-14,Pune,611650
2022,Renault,TRIBER,Manual,39316,1st Owner,Petrol,TS-08,Hyderabad,687000
2017,Renault,Kwid,Manual,48676,2nd Owner,Petrol,TN-63,Chennai,323000
2016,Renault,Kwid,Manual,61496,2nd Owner,Petrol,MH-12,Pune,283000
2021,Renault,Kwid,Manual,42238,1st Owner,Petrol,RJ-45,Mansarovar,382000
2021,Renault,Kwid,Manual,16983,2nd Owner,Petrol,TS-35,Hyderabad,450000
2017,Renault,Kwid,Automatic,68966,1st Owner,Petrol,MH-14,Pune,328000
2018,Renault,Kwid,Manual,30580,1st Owner,Petrol,GJ-27,Ahmedabad,353000
2018,Renault,Kwid,Automatic,38239,1st Owner,Petrol,KA-02,Bengaluru,400000
2020,Renault,Kwid,Manual,9326,1st Owner,Petrol,KA-51,Bengaluru,432000
2018,Renault,Kwid,Automatic,61975,1st Owner,Petrol,TS-29,Hyderabad,401000
2019,Renault,Kwid,Automatic,25583,1st Owner,Petrol,MP-09,Lasudia Mori,396000
2018,Renault,Kwid,Automatic,22865,1st Owner,Petrol,TN-59,Coimbatore,424000
2020,Renault,TRIBER,Automatic,21801,1st Owner,Petrol,TN-40,Coimbatore,752000
2021,Renault,Kwid,Manual,21784,1st Owner,Petrol,HR-05,New Delhi,360000
2016,Renault,Kwid,Manual,69198,1st Owner,Petrol,TS-15,Hyderabad,317000
2020,Renault,TRIBER,Automatic,25986,1st Owner,Petrol,WB-02,Kolkata,630000
2019,Renault,Kwid,Manual,39141,1st Owner,Petrol,TN-22,Chennai,371000
2017,Renault,Kwid,Manual,51426,1st Owner,Petrol,TN-85,Chennai,351000
2016,Renault,Kwid,Manual,68362,1st Owner,Petrol,KL-08,Kochi,260000
2022,Renault,Kwid,Manual,6587,1st Owner,Petrol,KA-02,Bengaluru,572000
2016,Renault,Kwid,Manual,47471,2nd Owner,Petrol,TN-03,Chennai,336000
2022,Renault,Kwid,Manual,19410,1st Owner,Petrol,MH-32,Nagpur,466000
2019,Renault,TRIBER,Manual,23317,1st Owner,Petrol,UP-14,Noida,581000
2016,Renault,Kwid,Manual,41755,2nd Owner,Petrol,TS-07,Hyderabad,317000
2018,Renault,Kwid,Automatic,79465,2nd Owner,Petrol,KA-05,Bengaluru,386000
2017,Renault,Kwid,Manual,39992,2nd Owner,Petrol,TS-08,Hyderabad,338000
2019,Renault,Kwid,Manual,48566,2nd Owner,Petrol,GJ-05,Surat,323000
2022,Renault,Kiger,Manual,1024,1st Owner,Petrol,DL-12,Noida,727000
2016,Renault,Kwid,Manual,82700,1st Owner,Petrol,TN-73,Chennai,335000
2022,Renault,TRIBER,Manual,3449,1st Owner,Petrol,DL-12,New Delhi,736650
2019,Renault,Kwid,Automatic,32692,2nd Owner,Petrol,DL-8C,New Delhi,388000
2022,Renault,TRIBER,Manual,1675,1st Owner,Petrol,GJ-27,Ahmedabad,659000
2021,Renault,Kiger,Manual,30423,2nd Owner,Petrol,TS-34,Hyderabad,836000
2022,Renault,TRIBER,Automatic,29302,1st Owner,Petrol,TS-07,Hyderabad,801000
2021,Renault,TRIBER,Manual,30809,2nd Owner,Petrol,KA-03,Bengaluru,744000
2018,Renault,Kwid,Manual,96475,1st Owner,Petrol,TS-29,Hyderabad,373000
2018,Renault,Kwid,Manual,14627,2nd Owner,Petrol,HR-51,Gurugram,335000
2019,Renault,Kwid,Manual,16926,2nd Owner,Petrol,KA-20,Bengaluru,440000
2017,Renault,Kwid,Manual,35417,1st Owner,Petrol,KL-01,Kochi,307000
2017,Renault,Kwid,Automatic,46036,2nd Owner,Petrol,GJ-05,Surat,348000
2016,Renault,Kwid,Manual,71033,1st Owner,Petrol,UP-32,Lucknow,222000
2016,Renault,Kwid,Manual,22869,1st Owner,Petrol,MH-12,Pune,322000
2016,Renault,Kwid,Manual,16528,2nd Owner,Petrol,MH-12,Pune,378000
2019,Renault,Duster,Automatic,51146,1st Owner,Diesel,MH-02,Mumbai,916000
2017,Renault,Kwid,Automatic,70775,2nd Owner,Petrol,KA-08,Bengaluru,395000
2017,Renault,Kwid,Manual,27168,1st Owner,Petrol,KA-53,Bengaluru,376000
2017,Renault,Duster,Manual,49576,2nd Owner,Petrol,KA-02,Bengaluru,735000
2022,Renault,Kiger,Manual,15920,1st Owner,Petrol,HR-26,Gurugram,782000
2014,Renault,Duster,Manual,59943,1st Owner,Petrol,DL-1C,Gurugram,446000
2020,Tata,TIGOR,Manual,14112,1st Owner,Petrol,PB-36,Ludhiana,566000
2017,Tata,NEXON,Manual,72564,2nd Owner,Petrol,WB-02,Kolkata,570000
2020,Tata,Tiago,Manual,52112,2nd Owner,Petrol,BR-01,Patna,475000
2019,Tata,Tiago,Manual,37419,1st Owner,Petrol,TN-14,Chennai,533000
2020,Tata,Tiago,Automatic,51040,1st Owner,Petrol,TN-14,Chennai,627000
2021,Tata,PUNCH,Automatic,24354,1st Owner,Petrol,TN-31,Chennai,839000
2019,Tata,TIGOR,Automatic,46013,2nd Owner,Petrol,PB-08,Chandigarh,544000
2022,Tata,NEXON,Automatic,8671,1st Owner,Petrol,TN-67,Coimbatore,1237000
2017,Tata,Tiago,Manual,65287,1st Owner,Petrol,TN-10,Chennai,458000
2021,Tata,Harrier,Manual,70076,1st Owner,Diesel,TS-08,Hyderabad,1815000
2018,Tata,TIGOR,Automatic,35687,2nd Owner,Petrol,KL-38,Kochi,535000
2018,Tata,Tiago,Automatic,25869,3rd Owner,Petrol,MH-03,Mumbai,402000
2019,Tata,Tiago,Manual,51729,2nd Owner,Diesel,TS-10,Hyderabad,610000
2019,Tata,Tiago,Automatic,23375,2nd Owner,Petrol,GJ-01,Ahmedabad,618000
2016,Tata,Tiago,Manual,73138,1st Owner,Petrol,TN-81,Coimbatore,445000
2020,Tata,Tiago,Manual,29600,1st Owner,Petrol,MP-04,Lasudia Mori,477000
2017,Tata,TIGOR,Manual,61340,1st Owner,Petrol,KA-05,Bengaluru,486000
2022,Tata,TIGOR,Manual,8173,1st Owner,CNG,GJ-09,Ahmedabad,842000
2020,Tata,Tiago,Manual,27518,1st Owner,Petrol,TN-14,Chennai,610000
2021,Tata,PUNCH,Manual,29427,1st Owner,Petrol,GJ-01,Rajkot,648000
2022,Tata,PUNCH,Manual,8861,1st Owner,Petrol,KL-01,Kochi,852000
2021,Tata,NEXON,Manual,19886,1st Owner,Diesel,TS-19,Hyderabad,1080000
2019,Tata,Tiago,Manual,122381,1st Owner,CNG,HR-36,Faridabad,420000
2020,Tata,ALTROZ,Manual,27651,1st Owner,Petrol,BR-01,Patna,525000
2021,Tata,TIGOR,Manual,73424,1st Owner,Petrol,BR-02,Patna,530000
2018,Tata,Tiago,Manual,83340,1st Owner,CNG,KA-04,Bengaluru,460650
2017,Tata,Tiago,Manual,51405,3rd Owner,Petrol,KA-19,Bengaluru,423000
2017,Tata,TIGOR,Manual,110311,1st Owner,Petrol,GJ-38,Ahmedabad,441000
2017,Tata,Tiago,Automatic,91069,1st Owner,Petrol,MH-12,Pune,445000
2018,Tata,Zest,Manual,104628,3rd Owner,CNG,PB-03,Chandigarh,350000
2021,Tata,PUNCH,Automatic,9457,1st Owner,Petrol,TN-05,Chennai,811000
2022,Tata,Tiago,Manual,4112,1st Owner,CNG,HR-87,Gurugram,649000
2020,Tata,NEXON,Manual,73993,2nd Owner,Petrol,MP-09,Lasudia Mori,676000
2021,Tata,ALTROZ,Manual,3895,1st Owner,Petrol,TN-12,Chennai,753000
2022,Tata,TIGOR,Manual,25981,1st Owner,CNG,GJ-03,Rajkot,759000
2019,Tata,NEXON,Automatic,33978,1st Owner,Petrol,HR-26,Rohtak,853000
2020,Tata,NEXON,Manual,31011,1st Owner,Petrol,BR-06,Patna,907000
2019,Tata,Tiago,Manual,30214,1st Owner,Petrol,TN-58,Coimbatore,477000
2016,Tata,Tiago,Manual,63789,1st Owner,Petrol,WB-12,Kolkata,352000
2018,Tata,Tiago,Manual,24067,1st Owner,Petrol,TS-10,Hyderabad,502000
2021,Tata,Harrier,Automatic,15213,1st Owner,Diesel,MH-14,Pune,2054350
2018,Tata,Tiago,Automatic,47983,1st Owner,Petrol,MH-03,Nagpur,456000
2018,Tata,TIGOR,Manual,43401,1st Owner,Petrol,TS-18,Hyderabad,601000
2017,Tata,TIGOR,Manual,73344,2nd Owner,Petrol,PB-09,Chandigarh,407000
2021,Tata,Tiago,Manual,30359,2nd Owner,Petrol,TS-08,Hyderabad,577000
2020,Tata,ALTROZ,Manual,35197,1st Owner,Diesel,MH-03,Mumbai,787000
2020,Tata,ALTROZ,Manual,24268,1st Owner,Petrol,HR-26,Faridabad,717000
2018,Tata,NEXON,Manual,76105,1st Owner,Diesel,HR-26,Chandigarh,625000
2016,Tata,Bolt,Manual,90084,2nd Owner,CNG,GJ-05,Rajkot,382000
2018,Tata,NEXON,Manual,25178,2nd Owner,Petrol,MH-01,Mumbai,627000
2022,Tata,PUNCH,Automatic,8001,1st Owner,Petrol,GJ-01,Ahmedabad,866250
2018,Tata,NEXON,Manual,83234,1st Owner,Diesel,WB-26,Kolkata,526000
2021,Tata,ALTROZ,Manual,52134,1st Owner,Petrol,GJ-15,Surat,802000
2020,Tata,Tiago,Automatic,38602,1st Owner,Petrol,CH-01,Chandigarh,583000
2019,Tata,NEXON,Manual,73019,1st Owner,Petrol,MH-40,Nagpur,855000
2018,Tata,TIGOR,Automatic,69393,1st Owner,Petrol,DL-1C,Noida,505000
2018,Tata,Tiago,Manual,41852,2nd Owner,Petrol,UP-32,Lucknow,404000
2022,Tata,TIGOR,Manual,26757,1st Owner,CNG,PB-27,Ludhiana,735000
2018,Tata,NEXON,Manual,71848,2nd Owner,Diesel,MP-09,Lasudia Mori,692000
2021,Tata,NEXON,Manual,32324,1st Owner,Diesel,PB-10,Ludhiana,951000
2022,Tata,PUNCH,Manual,4392,1st Owner,Petrol,PB-10,Chandigarh,736000
2020,Tata,NEXON,Automatic,73321,1st Owner,Diesel,WB-18,Kolkata,976000
2022,Tata,PUNCH,Manual,7125,1st Owner,Petrol,MH-04,Mumbai,725000
2021,Tata,Tiago,Manual,45146,1st Owner,Petrol,GJ-03,Rajkot,598000
2019,Tata,Tiago,Automatic,40749,1st Owner,CNG,GJ-03,Rajkot,593000
2021,Tata,NEXON,Automatic,25894,1st Owner,Petrol,KL-04,Kochi,1131000
2017,Tata,Tiago,Automatic,19588,2nd Owner,Petrol,KL-07,Kochi,499000
2019,Tata,NEXON,Automatic,70632,1st Owner,Petrol,DL-10,New Delhi,862000
2019,Tata,Tiago,Automatic,14076,1st Owner,Petrol,MH-12,Pune,601000
2021,Tata,Tiago,Manual,30233,1st Owner,Petrol,TN-60,Coimbatore,571000
2019,Tata,Harrier,Manual,28315,1st Owner,Diesel,KA-05,Bengaluru,1612000
2018,Tata,Tiago,Automatic,41363,1st Owner,Petrol,KA-05,Bengaluru,543000
2018,Tata,NEXON,Automatic,61107,2nd Owner,Diesel,GJ-05,Ahmedabad,772000
2021,Tata,TIGOR,Manual,70179,1st Owner,Petrol,WB-42,Kolkata,532000
2021,Tata,NEXON,Automatic,24218,1st Owner,Petrol,RJ-23,Jaipur,1049000
2019,Tata,Tiago,Manual,67284,2nd Owner,Petrol,TN-14,Coimbatore,523000
2021,Tata,NEXON,Automatic,67871,1st Owner,Diesel,DL-3C,Noida,854000
2017,Tata,TIGOR,Manual,115136,2nd Owner,Petrol,MH-12,Pune,520000
2020,Tata,Tiago,Automatic,68413,2nd Owner,Petrol,TS-03,Hyderabad,683000
2018,Tata,Tiago,Manual,116344,1st Owner,Petrol,GJ-01,Ahmedabad,425000
2020,Tata,Harrier,Manual,39611,1st Owner,Diesel,KL-36,Kochi,1676000
2021,Tata,Harrier,Automatic,64784,1st Owner,Diesel,MH-44,Pune,1986000
2022,Tata,TIGOR,Automatic,7010,1st Owner,Petrol,WB-24,Kolkata,733000
2018,Tata,Tiago,Manual,38017,1st Owner,Petrol,UP-32,Lucknow,419000
2018,Tata,TIGOR,Manual,40031,1st Owner,Petrol,DL-2C,Gurugram,527000
2021,Tata,NEXON,Manual,26533,1st Owner,Petrol,TN-14,Chennai,948000
2021,Tata,TIGOR,Manual,51617,1st Owner,Petrol,WB-18,Kolkata,537000
2021,Tata,NEXON,Manual,18009,1st Owner,Petrol,PB-10,Chandigarh,885000
2021,Tata,NEXON,Manual,21344,1st Owner,Diesel,BR-06,Patna,849000
2018,Tata,Tiago,Manual,44315,1st Owner,Petrol,TS-08,Hyderabad,467000
2021,Tata,Tiago,Manual,19811,1st Owner,Petrol,HR-51,Noida,526000
2019,Tata,TIAGO NRG,Manual,51527,2nd Owner,Petrol,KA-41,Bengaluru,543000
2022,Tata,Tiago,Manual,4301,1st Owner,CNG,UP-32,Lucknow,728000
2021,Tata,TIGOR,Manual,20393,1st Owner,Petrol,RJ-45,Jaipur,593000
